Business ID, Review Count, # of check-ins, Tip count, Business Weight, Avg Influencer Weight,Avg Stars, True Stars 
ACuPUjWLfhaJ9KDNVQun5A,156,737,87,3400,282.95,3.65,3.5
mwkdmPr053cHNBBwBHVWCA,8,24,4,50,9.8333333333,4,4
fGZEYvCzqAiQEUYUMiq97g,9,0,0,50,151.7142857143,2.1428571429,2
OVPy60VF2bLAy4iYN0fp7w,5,0,0,25,10.75,2.5,2.5
UxiE7c0kB6m4SjMCMqEbHw,16,16,4,0,34.0625,4.5625,4.5
Lg9soH3k5jAREqksu5gLtA,7,5,3,25,62,4.1666666667,4
l6EcX0blOzMqHWSdTHXLLg,19,25,9,0,16.4736842105,3.8421052632,4
dRejAgrPIwD6AcykS5Re9g,18,71,9,0,64.8333333333,3.9444444444,4
nX38puAVP3qV7AjYANkObA,136,815,86,2900,445.3,4.2,4
Od-OUWnB7NQdFPSkAAdQJQ,5,17,1,25,25.25,3.5,3.5
an6ojKanCjdU6QPBgqy00w,3,7,0,25,27,4,4
HDTnHO_C9e-QHuEYt73kHA,18,21,1,75,19.4,3.8666666667,4
p_l1wu_snGJ91AgWpjUrMw,3,9,1,25,505,1,2
nEnssmij28obbbOiU5kURA,41,147,13,525,127.3,3.2,4
2sWval6Zz4qugjLUQc5I5Q,17,27,6,25,11.4375,4,4
y_qmQDXa5ve9zdOd46P7Zw,3,0,0,25,4.5,1,1
TuhXRiFkxBLIGcLhJ_-Sdw,6,0,2,0,15.3333333333,4.3333333333,4.5
pw7Ri54ONnKzSr3p3h1lMA,30,49,12,250,54,3.8,4
VkyEBbis8HpKRzVPIFX1cA,11,36,8,0,31.6363636364,3.6363636364,3.5
ZdKvL3t1bkquRed8Jo24ag,7,5,0,25,27.8333333333,4.1666666667,4.5
HIphmsTpcdGy2f3TNGB9pA,11,19,3,0,39.2727272727,2.8181818182,3
dGMk9Rg32zHoYBKI7zPsrQ,132,673,75,2800,212.9,3.55,3.5
jOvVjpT3re7dH2IYjgCuoQ,6,0,1,0,20.6666666667,4.5,4.5
-VzSkmCzuoDjYsEqQcPOsw,4,0,1,0,425.5,2.5,2.5
en8csXJNIkoBOOMawtyuTQ,21,35,7,25,65.75,4.3,4.5
VH2sLFMP8gWQm0skMZqaVw,8,4,2,50,14.6666666667,4.8333333333,5
68-awbel3nSkmOfkGFxbIQ,40,94,7,500,133.55,3.8,3.5
3R-_XyZDvyCc9UMAHZHUWA,5,9,1,0,33.2,4.6,4.5
NB7DlNZW5HaUOKmE50E_pg,4,12,0,0,13.25,3.75,4
V23hvRIXCoCq3CNhgTweTQ,7,49,5,0,45.1428571429,4.2857142857,4.5
qI7unfdPyG9sg6BVf9XbBg,38,68,16,450,198.9,4,4.5
92Z2b94IO-ovEUmrkzarMQ,104,473,49,2100,332.25,4,4
4bLTXF6WptSINFzycvAx5A,6,14,2,0,31.1666666667,3.6666666667,3.5
jT7QcrYLStaUhAiOpBgt4g,5,4,1,0,23.4,4,4
owUZBugX032gYls-gkSwmA,52,177,45,800,192.35,4.05,4.5
53XELWKwAUyCNQSV9Q0z2w,22,71,6,50,19.95,4,4
WBN51DEDxgWN2YYA7G1Ang,128,720,51,2700,194.95,3.6,4
-7smFzvh2E2fOOYs-0Dl8w,25,249,12,125,39.05,4.5,4.5
pXZtvvXtVSXHgodcGfiX_g,24,38,5,100,11.55,3.55,4
KTJhro6dov4GtwoJykiWOA,24,36,7,100,27.4,3,3
jgc_K9MEC-a_oXdy1frvKg,30,56,1,250,45.6,3.9,4
8juhra3Et-cNjH3KH4jFsg,36,140,16,400,47.45,3.6,3.5
tHfJ2aHCIT52dwarPON7LA,66,301,34,1150,238,4.25,4
Sq8wUe-kWZLkoM9vphwXpA,7,0,1,25,8.8333333333,3.8333333333,4
eZN1rBpqvr_JfDz_ovmGng,80,220,21,1500,189.05,4.35,4
IP_1LeKBGA5HYzNQrGqJGQ,21,64,13,75,143.5,4.3333333333,4.5
YqDb3oqdrfMCEhw6h3yYNg,9,4,0,50,12.7142857143,3.4285714286,3
qs_PhcOPlC6aGKx-WJEhwA,189,1108,78,4225,333.55,4,4.5
mrhn65jQwWou1nYzgI5BdQ,9,21,3,25,73.375,4,4
Lq0kV5Tp6QcAMP-OOnHCtA,13,20,7,50,10.7272727273,3.2727272727,3.5
7xgnoyYqLo28l7Pn_a9pVw,4,6,1,25,11,3.3333333333,3
U9zkQuiqehClzoJ74siF8w,123,422,39,2575,397.3,4.6,4.5
xrs15F6cWdIXdLHyCUDjBg,16,34,4,50,59,4.3571428571,4.5
M_GnuvRXvWBl3YNxH-GYFg,21,76,9,75,16.6111111111,2.9444444444,3
ICOh6n9OTeNei_rMDgTCpQ,29,107,6,225,31.75,2.95,3
LZ4h8s3_K2gjbKxi38SarQ,12,27,3,25,21.4545454545,3.2727272727,3
gFJtzwGmDTABRwL2F8GsSw,150,603,37,3250,631.2,3.9,3.5
5ghSXBBlTGNxXLneBSNtKQ,3,78,5,0,50,4.6666666667,4.5
2OHzwWxfl3DsHdAcRZOykA,4,0,0,0,4.25,2.25,2.5
AqhtD_hMJEiOu19xE6s-Jw,6,0,1,0,8,4,4
EFCvuMgTXsLnd7eGkKsivA,49,87,28,725,152.05,3.55,4
SmX_sTfTI4Hhyj8Rbf9teg,32,25,5,300,34.85,4.15,4
QdYrBxT8OV8qd7aENoBlsg,49,102,20,725,47.9,3.6,4
pGUS_Bj4FH-RfLozQslfjA,35,79,11,375,56.45,3.75,3.5
lwUIU72aZ96co_EM9S-RVw,6,0,1,0,14.3333333333,1.5,1.5
JKyWiuPDVJS4hUx-EPAXAA,93,157,17,1825,168.85,3.75,4
AVmjohW9XQrCVHcsIH3LEg,6,17,0,25,94.2,2.2,2.5
D5ipyOodkGh2QWtfGnMltQ,6,13,3,25,28.4,2.8,2.5
dlOTK9fc5Fer_HStFdk8HQ,3,4,1,0,41.3333333333,4.3333333333,4.5
8nO8aa7G--kKGdTRWCY4Ow,3,0,0,25,17,3,2.5
VSPuvNSDUvlTl670lVAkkw,167,269,33,3675,276.8,4.75,4.5
R710p-Uhsb6HwllyJfpcYQ,5,5,0,0,253.8,4.2,4
I9klG3s-47t3zVLGoMkYOA,7,20,1,0,34.2857142857,3.1428571429,3
sv7c0OsCUXT9-QNlCghT6A,18,91,15,50,339.8125,3.6875,3.5
dKsJfvaTEGhXpJo3KRtx9w,140,544,60,3000,272.25,3.95,4
dYZ9YiA1JYlFoul-yorXSQ,64,257,21,1100,368.2,3.9,4
C8nx9teRYXgnucLKMk29Kg,20,49,5,25,64.8947368421,3.2631578947,3.5
CaYHpGAoLFIr2_UapoGZBA,59,208,17,975,96.1,3.8,3.5
DojLUQOpfZWs9HynUuZJ4g,42,88,17,550,22.1,2.85,3
KnakpDHqupZs66T603fAcA,4,5,0,25,85,3.6666666667,3.5
7DDRk6CozeS__8aLCJ80-A,14,30,3,50,27.3333333333,1.8333333333,2
yaKR6C1ER0ox79j8r5ZaOQ,11,16,3,25,16.3,3.8,3.5
jKLR4wAywvVcGtQnCLzoRw,42,31,3,550,189,4.1,4.5
LAXunHYUFh71IFGAr2U6WA,12,10,2,50,19.8,3.3,3
C7o7x_Gz-iNGNGNPZx28bw,81,106,23,1525,152,3.8,3.5
rBfHzhlqYSOXQaSSXFhHcw,56,342,26,900,179.25,3.5,4
xc6wNKQMJ_Rhai7UKkVoDg,3,39,1,0,11.3333333333,2.3333333333,2.5
VdY6qe9afspFwsbzX1HsOQ,288,656,58,6700,444.95,2.5,2
rBRTxQBjcD4B6vCeDJMFPQ,18,40,5,50,17.0625,4.0625,4
yv9gVqydta-y8NHQQ3XPRw,56,133,9,900,89.95,3.15,3
QVdRllW1scIp5whSI9hc9g,23,31,13,75,64.1,4.3,4
kqdH0qFX3WGsCa-8UxHkcg,26,203,14,150,53.45,3.5,3.5
JeHcTL79Yw22JAwkAAlIig,4,0,0,0,6.75,4.75,5
EF5vR_UUavzPjtgMYFCg5Q,171,330,31,3775,322.95,2.15,1.5
slA5uWvSAe4o362wgJrE6g,160,812,83,3500,244.9,3.95,4
24g1ECQgdTw3BHokYCFWZA,4,0,0,0,4.75,2.25,2.5
ZhFdqX3J52c9WQtlDmdzAA,4,25,0,0,151.25,4,4.5
taoabZMEW_q1ZUmt1iPq3w,28,120,14,200,19.4,3.55,3.5
FX7YsjrfxXkat82yoj9Aeg,123,695,50,2575,155.7,3.8,4
FRiT2RI6Y1nds1jjZqvnXQ,73,374,36,1325,419.05,4.05,4
87FYPS7mN5z71PEtrK_msg,5,0,0,0,58.4,2,2
hQqpcdl0ja6yCWzmhkTUuQ,21,29,3,25,82.3,3.75,4
imANc2oROD976RWUM2owLw,68,102,10,1200,201.2,3.75,3.5
EyvM1Oup2yYdxisVA0CvKA,4,27,2,25,39,5,5
vaZAigFMiO80uFOdJ-q2iA,3,0,0,0,7,5,5
AjgLxtP_cejKAlw3GmXpsQ,16,20,3,50,14.7857142857,4.2857142857,4.5
Xk3inJcuBGLhavUcdlINZA,210,651,54,4750,632.25,4.65,4.5
ieODJuvwd-Tccs-cCtCENA,33,87,19,325,150.45,3.9,3.5
5bHaoTkL1tYGi8lUVeYHUw,8,10,4,0,11.25,3.25,3.5
B5r7ThTRABAQjEwJtfMPcQ,13,5,4,25,13.8333333333,4.25,4.5
quNvbRN4_-OhAfVtGHjQ8Q,67,114,13,1175,126.45,3.95,4
8gwpcfNmyWauK4rU8YG7rg,7,28,1,0,96,3,3
cM7eoSC_HhfS2D5VkFVY-Q,25,114,2,125,39.85,2.4,2.5
qLthEl2rklwmMZ1-G__sCg,138,237,22,2950,402.45,4.3,4.5
AYbUb5UcAngroJ6uJG7tLQ,270,534,67,6250,665.3,4.8,4.5
m_vaBvaZ8sKgLzDOO67nXg,49,55,16,725,47.55,3.1,3
aBjgE5pLhtz4RGGR-IWpGA,12,43,6,0,42.25,3.9166666667,4
EDIsSdoCnLbuQRQV2vMZ9Q,4,0,2,0,11.5,5,5
e4iHcr0DstmPtQ1ve5y4Cg,8,9,2,75,26.2,4,4
X8P2i2tyhLSzljdliBFBrg,12,13,8,0,5.5,3.9166666667,3.5
XoitWJUjHcdBl9GqHTsdjw,66,145,34,1150,230.1,2.2,2
nI5wqhD4RmZSsfXCnsCPBg,30,50,8,250,120,2.9,3
0NHoELbgXkqIoG8lWo0AtQ,197,239,21,4425,383.7,2.4,3
P30ajGCKaYu-VcSsfIKEvQ,6,18,0,0,130,4.6666666667,4.5
Tb397W3KfO3KX3hkDl7_Ag,14,6,2,0,31.3571428571,4.3571428571,4.5
daj1XS3M-_56YVhVevncmA,39,102,10,475,86.6,3.45,3.5
qOqdQ_PuG8z9uTTImQC8Gg,17,134,17,25,44.3125,4.375,4.5
7rZ4P3CoPiH-r5R7DuaKGw,78,148,16,1450,202.75,4.2,4
HfXThpI2hvTYE1ajYvozaA,7,11,2,25,162,4.1666666667,4.5
7A5e1B5gAZ-Mt8a_SjxnbA,51,144,44,775,132.15,3.6,3.5
W6624iddi14DsGokORyzcA,58,97,16,950,48.4,3.6,3.5
DyJY6-P5PMGl3X7rpnKfog,12,15,4,25,13.3636363636,3.5454545455,3.5
7CiT-PNQirqzDWKw4xKXPw,11,57,7,50,203.2222222222,3,3
_GWZRML1R9iHNSSo4i2MPA,9,41,5,50,153.4285714286,3.5714285714,3.5
L5BlhsOQB2MTMqLZPRcg4g,20,58,6,25,45.2105263158,4.2105263158,4
0SepDX0DR46sCdxkCI5Txg,4,0,5,0,8.5,3.75,4
jWkrsOMpBEqGK0gd6dxBKg,65,426,30,1125,189,4.05,4.5
ZHuXFhYBI3YTwLgqVkZRfA,8,25,2,0,66.875,4,4
NomKkbod3jnl7_aiPgeL-w,59,310,40,975,189.2,3.2,3
B_aOu7idHDU7_5t5RNuydA,195,442,59,4375,405.25,4.1,4
gMgwnFU6BFgsZSf58r9BYQ,3,0,1,0,4.6666666667,5,5
vb8wZULbsaMxLnf-7Rdbog,10,9,0,100,39,4.8333333333,5
f1cfs9BhhM-5ivTiR618UQ,14,66,3,0,13.2142857143,4.5,4.5
wCBpyIrn3RfJfS0CZjOQrw,108,410,31,2200,181.95,3.95,4
si8CU5aavaqWeQ-HPCyB5A,3,8,0,0,8,4.6666666667,4.5
FouuQ7viTb4Ief1ZxUtb3w,26,53,9,150,53.65,4.35,4.5
N-DFmcKLm5BxleZJGoJ-dg,11,35,12,0,11.6363636364,4.5454545455,4.5
IDkuywWnYNPHtw5ZuGgMPg,3,0,2,0,21.3333333333,5,5
N5Wu0dYUSYa18e_t_mzTpg,7,6,0,0,22.1428571429,2.8571428571,3
je1q1LWWHP8xMKKBb0egfw,8,14,2,0,24,2.125,1.5
mFcB-ohmJIi1xuZadKbuww,4,8,2,0,17.25,3.5,3.5
eyT6w_RVpjRnbz4hToBqtA,60,103,13,1000,86.8,3.5,3.5
wtGArpfNEvvYDSn6UVKibQ,68,165,24,1200,116.95,3.45,3.5
gq7u9uyOkpLCeh_lxR-WFw,105,156,7,2125,130.35,3.65,3.5
4nAqYdv7A7HhW4-Tnop3WQ,3,13,1,0,28.6666666667,2.6666666667,2.5
v3AbHiJ71gYEJ_PcX7KmCw,138,461,68,2950,264.15,4.25,4
IcFunpqxHyl0PyYZLrCAXg,20,17,1,50,14.1666666667,4.2777777778,4.5
chQMtE0iF9CHr8T-ahkrKQ,55,150,9,875,76.3,3.9,4
Esn7lfc9w6KVoX61FsXM3A,82,150,22,1550,159,3.6,4
undnC8Xho3tf54mN3H808A,6,17,4,75,127.6666666667,3.3333333333,3.5
MOyrZOCX_luWIzGzZiBPQQ,3,9,0,0,523,2.6666666667,2.5
ZjBvtxDvPPvJhbebFtie8g,60,261,55,1000,261.45,3.45,3
McRjMy-3YgkR7lO1QFfpoQ,14,15,1,25,82.6923076923,4.6153846154,4.5
NVbsw_Ru2vK_5iuOtJ6PWg,51,53,7,775,68.75,4.05,4
I4uDkxbTLt5l1JFkcG1e7g,30,74,12,250,34.5,4.05,4.5
AreKR_fE1rjHt1VLcmeeuA,8,7,1,50,20.6666666667,4.1666666667,4
kxEYn17b2tx_GEqal3CeLQ,10,6,0,25,11.8888888889,3,3
Tu7-YRjQRl9xOU5IFw8rXA,5,0,0,0,27,4.2,4
ZFdzX-jdfVEO2yQ8sEWp9Q,24,43,2,150,35,2.1666666667,2
Yg72nmS4epd8gyaXKn2o4A,44,115,6,600,44.85,3.4,3.5
H5WQysdde3MCpVJoGzc_cQ,3,0,0,0,4,4.3333333333,4.5
KkILzOZ_Q8VOnqZCjweXNA,7,0,0,75,29.25,4.75,5
uqxw_geNvNbPs_YY4TAhCA,49,147,12,725,131.55,3.75,3.5
aXRtJioBYidoHdS2GTTKhA,99,293,30,1975,281.7,3.55,3.5
ejx--u68ruri_XQPylzNpw,16,35,4,25,10.2,4.2,4.5
UipLpm9rdqAN8TC0BMVW4A,3,0,0,0,7.3333333333,2.6666666667,3
zkoqmd1Upan17jpSl3e4ZQ,5,7,2,50,15,4.6666666667,4.5
oe45XbxddG4EKhpWAHIk2w,10,32,4,75,27.8571428571,3.7142857143,3.5
Vsl8O4dkfSoGP1oO9yf5dw,9,40,6,0,37.4444444444,2.6666666667,2.5
y10TI41b1fNeyjCmxmORwg,43,148,18,575,131.95,3.6,4
Yl4wqDhNB-5TNURwQXoCFQ,4,8,2,0,8,2.5,2.5
3ZepumtXvVkoHsNOWqF4iA,11,36,1,25,95.7,3.3,3.5
6rFVdqC74mPnkDmlSUOADg,9,15,3,50,19,4.2857142857,4
3X2vdOhvoCuyrpEsPxfzzg,4,4,1,25,312.3333333333,4.3333333333,4.5
A6Jk6xKV3fk-eYSvrZUzww,10,24,4,25,69.1111111111,3.3333333333,3.5
W4JGv_yo3vuhsa-AJnXnww,91,271,24,1775,37.05,4.45,4.5
TlQctwynSGjA2SfKHeY-2A,6,32,2,0,80.5,4.3333333333,4.5
6WC2MEdR1SQeESCDyVh2UA,12,17,2,50,43.5,3.5,3.5
e9Ee1E-hdx2v91NUw96eIw,4,3,1,0,8.75,5,5
GYyf9Fprhvsu4aA34YSCsQ,56,137,6,900,112.75,3.4,3.5
eG3Kxpv-JOLib9o5W9Aiyw,178,213,17,3950,410.25,4.5,4.5
7vz3HGtHzvz1JjiphH9uOQ,63,91,8,1075,59.75,4.2,4
66_04nEOBGN6FSpiNt5aSA,41,200,14,525,121.6,3.75,4
NtV0tKJB-NzkJ3l4aYzSVg,7,26,3,25,9,2.8333333333,2.5
mH3fUPIdmh5ybrmD48pJkQ,49,64,9,725,29.5,2.8,3.5
QY8CBhPwv6dE4onjhj6MDg,333,1258,103,7825,677.3,4.2,4.5
2Y6zErXWajSN7vaJaPHcEw,56,44,1,900,23.05,3.45,3
t0bHagCz2UQB_qfxeAscFw,18,48,6,25,72.1764705882,4.4117647059,4
wpEwTBZC670Un2dc0IWUKw,13,181,9,25,18.5833333333,4.0833333333,4
xmViOpr_XuqP36kFHyT3UQ,16,197,7,50,96.1428571429,3.2857142857,3
_1qRvGFwQdVmJkuSaO0MjA,4,0,1,0,26.75,4,4
AXok1a8w0gNhdrWZ7L633g,152,537,49,3300,565.7,3.45,3.5
B16MXjNVt1gqBy-trsId0w,8,26,0,0,51.875,3.375,3.5
2N_CsFJdBNqSQY5uSsHbvA,15,22,3,0,92,3.5333333333,3.5
4XDbyBF6hoRFC9hj1RXa7g,17,182,8,25,236.5,2.75,3
l7Tp6ViqSvJZg9fanT7ptg,24,32,6,100,62.7,3.4,3.5
1QSGIucxljKvUGy0-AV7Gw,51,69,12,775,148.5,2.85,3
h9UyxcAZN4ynvhbfXnZnAA,21,22,4,25,123.05,4.25,4.5
73FIIaK3InHkJpdHn4H0dA,7,9,1,0,18.5714285714,3.2857142857,3.5
CMaJOgyFrX6gVsJGm1bttw,76,277,17,1400,169.45,3.55,3.5
giyl3pyGo6sbvsnn94f4Hg,23,35,5,75,66.1,3.8,3.5
jfzBB5Z7VTsABFT4saJ8tw,12,9,1,50,88.1,4.2,4.5
81z_FvKvJ7YFfuP8WN7RnQ,70,52,5,1250,189.65,4.65,4.5
SAIgLz6EI7vJ9AkxjvpIeg,3,10,4,0,39.3333333333,3.6666666667,3.5
lZ81---gEa_a6yS7x1euPA,3,12,0,0,16.3333333333,2.6666666667,2.5
YIk6GrvfDpl1LDBMeiTL-w,6,21,1,0,18.5,3.1666666667,3.5
6UGAtEw8TH6J6YeRRZpwKg,47,232,15,675,141,3.35,3.5
YeikVsEAY-YRfWTpUCzqrw,6,3,1,25,20.4,4.2,4.5
a7A0IT_RrdIL6K1l-76-Cg,11,4,2,25,17.6,4.1,4
wWvInCI38F80lqLvnW26hg,46,52,14,650,34.95,4.05,4
yZSxQT84u6CL_lmfHKMMNQ,25,189,8,125,34.15,3.15,3.5
VuiAFnRk_KyUflHlQhFqRA,12,0,1,50,24.3,4.3,4.5
FEAThH5bopnifwEhMMCCFg,50,39,7,750,114.75,3.75,3.5
2npRyj76jDA_YuKiZn3rlQ,4,0,0,25,10.6666666667,1,1
g1nyGrCI6ibXlIRLMWtvhA,38,70,18,450,31.9,4.6,4.5
SIY2d48njDU3ljfmOyadZg,15,45,5,25,82.5714285714,3.7142857143,3.5
n4gpqlNezLD6zJ9HrD9XjA,7,8,5,0,10.8571428571,4.7142857143,4.5
MoyJsOLRKIomFlRQ1ZGPpQ,8,14,1,0,22.125,2.875,3
81yKeu6as0NI2eIpNvgCMQ,201,971,80,4525,471.55,4.35,4.5
r3hyYcAUeZ3--61GS1AMPQ,8,15,3,0,260.25,3.625,3.5
TR8X4QVtdyx7fOOo5wDsHw,12,8,2,0,178.5,4.4166666667,4.5
8unAqwsmtYQrwCqL1IYx-Q,20,47,1,50,33.4444444444,3.3888888889,3.5
0__f17cQ0IwyvMmXQWNYYQ,6,6,1,0,18.6666666667,3,3
rXj5yyswoE_bwB_G3zsIWA,4,0,1,0,9.75,3.5,3.5
WrQo9ryHWgALuM08knK4Vw,8,7,3,25,131.4285714286,3.7142857143,4
bzmsiFkcPxvhViq2-riODg,4,0,0,0,267.5,4.5,4.5
eZXAQxBXReD78AWWf0_4ZA,31,71,13,275,40.8,4.6,4.5
H2cAZyhfADarH8Y2VCEwVw,135,1529,86,2875,462.3,4.35,4.5
T1yCCJecXAN7dDwO27_0jw,30,102,8,250,178.25,3.35,3.5
cjIWO7m-oP1RFlpq8E4NYg,4,13,0,0,16.5,2.5,2.5
T93h3F_Mq8bdEWBEujsEcQ,24,246,18,100,92.65,3.6,3.5
YAoutB_R_RaiwI3hKQ_TTg,8,5,2,0,6.5,1.875,2
lCh6iBHtgrDvPc_ZUwNRRw,14,28,4,0,12.9285714286,3.8571428571,4
77Y-BrPPVPf0wANgAtEiwQ,3,0,0,0,5.6666666667,3.6666666667,3.5
EkGPPkqPj4_MB-cJLZhw1Q,16,8,2,75,15.0769230769,3.2307692308,3.5
LeH41wGWX-yU_exf1sJa-g,7,0,0,25,27,2.5,2.5
O6-ZPDz_W_NwkCyf3UoPiw,6,21,2,25,35.4,3.8,4
In93N5Jqu85xAh0qQ2jb1w,17,167,4,50,25.6666666667,3.6,3.5
RqkQlhbDR_4Q19HtRy2UHw,60,69,10,1000,75.9,3.45,3.5
U5oM7F_XUWMiTqto7tcPVw,56,118,5,900,97.25,3.75,4
U6YILIsxeF57X7IygtAzmw,12,6,1,175,8.8,4.6,4.5
XBDtPxOU3cf4c-sZPb6OLg,5,50,3,0,22.6,3.6,3.5
pZ4Oe4lYqgIQInlU5cPigg,3,18,2,0,11,4,4
MLQ-AHgpnMOrIedg_wK7Og,7,13,2,0,15,3.4285714286,3.5
5xifvdfBHal_4KyZQGLktw,5,61,3,0,11.8,4,4
Cbm9WtXkOLcQ6u35O3zFOA,110,439,42,2250,337.55,3.95,4
J1SyE2sa9WHPHm-aOSl3fg,7,0,1,50,133.2,2.6,2.5
Vf0tdlvXB0M7dR2Y2AeI8A,29,50,9,225,61.4,4.25,4.5
9NwZLD8YoTtW6k9fx0JLvg,17,96,5,75,36.8571428571,3.7142857143,4
E3WgzZ14T6SJiEvShN-5XQ,5,9,2,0,14.4,4.4,4.5
LR0QqOWzkFst1uCjlTAWVA,3,0,0,25,26,4.5,4.5
f4T3s1x2u_KPOFfIJIJ0uA,62,105,9,1050,64.25,2.6,2.5
8rQK0peDoWRM7jO8-heLwg,5,6,3,0,16.2,4.4,4
xgeJVV3ftEMSgXocj4zMow,3,4,0,0,12.3333333333,3.6666666667,3.5
WjroQezRhqoKmflC9080ew,6,7,2,0,46.1666666667,4.1666666667,4
ta5o3_sT1o2AcP0imkjYjA,36,46,8,400,23.15,3.75,4
Q0070Z9KMleHbc-uI1e5MQ,52,159,11,800,98.65,3.9,4
cHkHYcOw0rkyC3t9gXjeIw,23,115,10,75,53.7,3.55,3.5
wswNsVmiM5O8ngeq60kV5A,10,30,3,25,112.5555555556,3.5555555556,3.5
8SjO3b-87uN2jXVXYNn47g,35,155,13,375,99,3.25,3.5
l9JvQhr9-ktjuFQOnchFmA,30,31,1,250,26.7,3.8,4
vWU4I-1g-Cf9w-aWeNCuRw,83,208,7,1575,250.3,4.25,4
lK35BgpjOMXwchPzqYWomg,75,412,28,1375,139.85,3.5,3.5
jjs3hjwVrZt4aMvaVjq5wg,24,28,3,125,24.2105263158,4.4210526316,4.5
pz-jypT4fEPQKr9RZtVdAw,14,20,1,75,181,3.9090909091,4
O6m49LJU-nGtMzKSaG1lLg,27,30,2,175,179.5,3.45,4
-4THvPKs5M3P2036bJ50GA,9,16,4,0,91.7777777778,3.1111111111,3
-UT6IHfVW_2yzz1bf8WI5g,26,28,6,150,86.2,3.75,4
BCz6yqIyPu5YkCH8sfkx3Q,8,12,4,0,235.375,3.375,3.5
-xTrSwtKCc20GDEYEkCPGw,3,4,1,25,11,3,3.5
nukg1Rk89Y2slg5n8r7hOQ,38,193,9,450,90.5,3.55,3.5
8TSSHGynPWzilsnTKMMHyw,64,130,17,1100,69.7,3.8,3.5
_gb5Hxm5S5U86ejVywETMA,43,94,10,575,116.8,4.05,4
eAV3ovRkYKWERTl9p33RQQ,19,23,4,100,102.8666666667,3.1333333333,3
auY20UqUcNCA3NovX8NnOQ,26,120,11,150,130.65,4.05,4
NeB6F7MqGjyl0i82jegM5g,12,38,1,0,168.8333333333,2.5833333333,2.5
5zqhwC-VGm9S36loa_p7-w,3,0,2,0,25.6666666667,4,4
0IHFyelJXAkNyS7tx2tRvw,25,25,5,125,10,4,4
dI2cE7lpfZgLYx5NkX50wA,8,8,1,25,26.8571428571,4.2857142857,4.5
_20WCD89imWx15jlxv7kGg,75,172,25,1375,166.45,3.55,3.5
MCVJQFEhWCy-rHXXJS_RAg,4,7,0,50,13.5,4.5,4.5
LbcDWyqGgQdlwWfGO-whMw,173,592,50,3825,395.15,2.9,3
CdihJLYPU5TqhQpxbuuO6g,23,39,0,75,30.2,2.1,2
csdg3ZSLpI9PJmb0esKBnw,33,69,10,325,69.25,4,4
C3QfGqD3qjWUbwBOkEjqSQ,4,3,0,50,10,4.5,3.5
cQMfAN2YVUcJn8wK2M_wGw,373,1242,62,8825,512.1,4.4,4
M3S-60mOy2cCIwRBSo3Qrw,3,0,0,25,23,4,4
KdyzsUzDlnvhioJ0e0OrcA,6,14,3,50,404.5,2.75,3
GlrIZRrctXb2f6jc1484hg,11,23,3,50,15.3333333333,2.4444444444,2.5
aZe9f7korrhFTNMPxVbMXA,7,11,3,50,42.6,3,2.5
0JAcUlqAKKH6Z6whR-Rl7A,3,6,1,0,19,4,4
ZWiiPpKOHC-DHRd2D6D1gw,78,133,24,1450,267.7,4.8,4.5
1EBp5c5t6QzfT8eozTahVQ,7,8,2,0,21.5714285714,4,4
B-3WTyKHQeKq548Mi1jbFA,4,0,0,0,57.5,3.5,3.5
-I8JegdD-4huAo3z0A_ZhA,49,94,15,725,105.95,3.45,3.5
u44lhDJ114CdN6AWi1-yIQ,21,57,3,50,15.2631578947,4.1578947368,4
a-X4VbmTW0yzykWmWyoizQ,28,64,17,200,321.95,4.15,4
QASUiGt2EeXUdlP1hV50sw,17,0,5,25,163.8125,2.4375,2.5
-cy8EpdXs44iT3FR4En0QA,46,203,9,650,101.9,3.85,4
KZ3FKcto4dZz0c7uoRSV6Q,36,70,7,400,101.3,3.25,3.5
G2zrrc65AeqPtE5wymvIww,3,6,2,25,56,2,2.5
ziWLF07wbG5Z4lQDZCZ1nQ,54,144,11,850,66.4,3.1,3
5PSjlaVzR1RooMhYmjRmBQ,6,7,1,0,144.6666666667,4.1666666667,4
HUK5fDaXOPlxhFUdAbZ-Xw,4,4,0,0,258.25,4.75,5
JM6LomVcFiSt_agY4dVGZA,9,5,1,100,7.2,4.6,4.5
aAqJMvVW3oPN7kLJW8JzAQ,7,53,4,0,38.2857142857,2.8571428571,3
NFOmAcZ7UFKmeamktDyt2w,153,800,61,3325,567.3,3.55,4
UETunq2HsmwW9pbsSGWZ6g,33,75,11,325,88.15,3.15,3
dVXoaVdj3uOikoYrn755Ag,14,11,0,0,20.1428571429,3.2857142857,3.5
Q19gSL2gPn-v0pOsnANuRA,14,12,2,50,25.25,4.5,4.5
KvIVxlyFoOtSRuLeAjblXg,29,39,1,225,98.85,3.25,3.5
LKwgFSHHs9h-Guh-VRilEA,5,0,0,0,23.6,4.6,4.5
RATEUEqaI-oStEkKG8RVJg,22,44,6,50,42,3.65,3.5
PwNLW2S2EPYW8p8y5OeFNA,18,74,0,50,64.625,3.375,3.5
rUfhe6qibE1W-80PqDHZCw,97,289,25,1925,150.7,4.55,5
HQSZTGDKPF98XZJc6_mprA,3,31,1,0,6.6666666667,4.3333333333,4.5
BZukyg37Vf7j0oLJC24LHg,5,7,0,50,18.3333333333,2.6666666667,3
-W7kIVd5iQj2-jH37ej24w,4,0,0,0,10.25,1,1
